year,days_published,newspaper_name,city,state,total_circulation,county,rucc,rucc_description,metro,latitude,longitude,state_full
2016,2,Bunkie Record,Bunkie,La.,19500,Avoyelles Parish,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,30.9547,-92.1857,Louisiana
2016,1,Graceville News,Graceville,Fla.,1750,Jackson,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,30.9610,-85.5125,Florida
2016,1,Corrigan Times,Corrigan,Texas,1350,Polk,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,30.9986,-94.8268,Texas
2016,1,Tri-City Ledger,Flomaton,Ala.,5300,Escambia,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.0127,-87.2542,Alabama
2016,1,Florala News,Florala,Ala.,1700,Covington,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.0176,-86.3137,Alabama
2016,1,Franklin News Weekly,Franklin,Texas,900,Robertson,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.0255,-96.4856,Texas
2016,1,Normangee Star The,Normangee,Texas,1450,Leon,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.0302,-96.1149,Texas
2016,1,Clinch County News,Homerville,Ga.,1870,Clinch,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.0382,-82.7427,Georgia
2016,1,Donalsonville News,Donalsonville,Ga.,3500,Seminole,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.0404,-84.8792,Georgia
2016,1,Van Horn Advocate,Van Horn,Texas,985,Culberson,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,31.0407,-104.8340,Texas
2016,1,Lanier County News,Lakeland,Ga.,1100,Lanier,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.0410,-83.0748,Georgia
2016,1,Geneva County Reaper,Geneva,Ala.,2500,Geneva,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.0437,-85.8764,Alabama
2016,1,Belton Journal,Belton,Texas,4090,Bell,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.0562,-97.4792,Texas
2016,1,Groveton News,Groveton,Texas,2000,Trinity,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.0572,-95.1269,Texas
2016,2,Lampasas Dispatch Record,Lampasas,Texas,2978,Lampasas,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.0666,-98.1816,Texas
2016,1,Rosebud News,Rosebud,Texas,1815,Falls,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.0755,-96.9751,Texas
2016,7,Killeen Daily Herald,Killeen,Texas,12645,Bell,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.0757,-97.7299,Texas
2016,1,Atmore Advance,Atmore,Ala.,9100,Escambia,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.0926,-87.4763,Alabama
2016,1,Call News,Citronelle,Ala.,4550,Mobile,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.0949,-88.2474,Alabama
2016,1,Woodville Republican,Woodville,Miss.,2640,Wilkinson,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.1029,-91.2993,Mississippi
2016,7,Temple Daily Telegram,Temple,Texas,16144,Bell,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.1054,-97.3813,Texas
2016,1,Hartford News Herald,Hartford,Ala.,2500,Geneva,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.1055,-85.6916,Alabama
2016,2,Brewton Standard,Brewton,Ala.,3330,Escambia,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.1111,-87.0737,Alabama
2016,1,Samson Ledger,Samson,Ala.,717,Geneva,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.1124,-86.0463,Alabama
2016,2,Copperas Cove Leader-Press,Copperas Cove,Texas,3706,Coryell,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.1167,-97.9152,Texas
2016,1,Tylertown Times,Tylertown,Miss.,9977,Walthall,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,31.1173,-90.1444,Mississippi
2016,1,Marksville Weekly News,Marksville,La.,3500,Avoyelles Parish,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.1245,-92.0653,Louisiana
2016,2,Avoyelles Journal,Avoyelles,La.,16000,Avoyelles Parish,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.1263,-92.0673,Louisiana
2016,1,Pelham Journal,Pelham,Ga.,1810,Mitchell,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.1266,-84.1515,Georgia
2016,1,Adel News Tribune,Adel,Ga.,3700,Cook,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.1317,-83.4250,Georgia
2016,2,Brady Standard,Brady,Texas,3868,McCulloch,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.1323,-99.3702,Texas
2016,3,Leesville Daily Leader The,Leesville,La.,3794,Vernon Parish,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,31.1395,-93.2743,Louisiana
2016,6,Brunswick News,Brunswick,Ga.,17800,Glynn,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.1450,-81.4740,Georgia
2016,1,Greene County Herald,Leakesville,Miss.,3152,Greene,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.1551,-88.5574,Mississippi
2016,1,Islander The,St Simons Island,Ga.,4000,Glynn,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.1567,-81.3890,Georgia
2016,5,Moultrie Observer/ South Sunday Central,Moultrie,Ga.,7198,Colquitt,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.1592,-83.7716,Georgia
2016,1,Southern Herald,Liberty,Miss.,925,Amite,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.1611,-90.8007,Mississippi
2016,1,Magnolia Gazette,Magnolia,Miss.,1400,Pike,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.1619,-90.4670,Mississippi
2016,1,Bremond Press,Bremond,Texas,1319,Robertson,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.1625,-96.6775,Texas
2016,1,Miller County Liberal,Colquitt,Ga.,3000,Miller,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.1764,-84.7320,Georgia
2016,1,Diboll Free Press,Diboll,Texas,3713,Angelina,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,31.1873,-94.7838,Texas
2016,1,Big Lake Wildcat,Big Lake,Texas,890,Reagan,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.1934,-101.4580,Texas
2016,1,Wilk-Amite Record,Gloster,Miss.,2410,Amite,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.1951,-91.0177,Mississippi
2016,1,San Saba News & Star,San Saba,Texas,2464,San Saba,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.1959,-98.7274,Texas
2016,1,Brantley Enterprise,Nahunta,Ga.,2000,Brantley,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.2044,-81.9812,Georgia
2016,1,Berrien Press,Nashville,Ga.,4250,Berrien,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.2051,-83.2485,Georgia
2016,6,Waycross Journal-Herald,Waycross,Ga.,7244,Ware,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,31.2109,-82.3579,Georgia
2016,1,Eden Echo,Eden,Texas,610,Concho,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.2163,-99.8456,Texas
2016,7,Dothan Eagle,Dothan,Ala.,24336,Houston,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.2337,-85.4068,Alabama
2016,1,Camilla Enterprise,Camilla,Ga.,3300,Mitchell,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.2358,-84.2070,Georgia
2016,6,Enterprise-Journal,McComb,Miss.,8095,Pike,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.2448,-90.4714,Mississippi
2016,1,Southwest Sun,McComb,Miss.,8500,Pike,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.2448,-90.4714,Mississippi
2016,2,Columbian-Progress,Columbia,Miss.,5700,Marion,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.2564,-89.8266,Mississippi
2016,1,Centerville News,Centerville,Texas,1185,Leon,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.2580,-95.9783,Texas
2016,1,Opp News,Opp,Ala.,5300,Covington,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.2848,-86.2570,Alabama
2016,1,Daleville Sun-Courier,Daleville,Ala.,6332,Dale,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,31.2914,-85.7113,Alabama
2016,7,Alexandria Daily Town Talk,Alexandria,La.,27561,Rapides Parish,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.2934,-92.4702,Louisiana
2016,1,Atkinson County Citizen,Pearson,Ga.,1536,Atkinson,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,31.2970,-82.8544,Georgia
2016,1,Blackshear Times,Blackshear,Ga.,3650,Pierce,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.2989,-82.2430,Georgia
2016,1,Marlin Democrat,Marlin,Texas,2370,Falls,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.3056,-96.8977,Texas
2016,7,Hattiesburg American,Hattiesburg,Miss.,6992,Forrest,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.3073,-89.3168,Mississippi
2016,1,Suburban Courier,Moody,Texas,803,McLennan,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.3087,-97.3596,Texas
2016,5,Andalusia Star-News,Andalusia,Ala.,3395,Covington,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.3101,-86.4781,Alabama
2016,1,Alexandria News Weekly,Alexandria,La.,10000,Rapides Parish,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.3113,-92.4451,Louisiana
2016,2,Houston County Courier,Crockett,Texas,5763,Houston,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.3177,-95.4564,Texas
2016,7,Lufkin Daily News,Lufkin,Texas,8823,Angelina,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,31.3206,-94.7290,Texas
2016,2,Advertiser News,Hattiesburg,Miss.,10000,Forrest,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.3271,-89.2903,Mississippi
2016,1,Lamar Times,Hattiesburg,Miss.,6000,Forrest,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.3271,-89.2903,Mississippi
2016,1,Petal News,Hattiesburg,Miss.,3300,Forrest,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.3271,-89.2903,Mississippi
2016,5,Enterprise Ledger,Enterprise,Ala.,7100,Coffee,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,31.3284,-85.8457,Alabama
2016,1,Southeast Sun,Enterprise,Ala.,14662,Coffee,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,31.3284,-85.8457,Alabama
2016,1,Bulletin,Nogales,Ariz.,483,Santa Cruz,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,31.3404,-110.9340,Arizona
2016,1,Sabine County Reporter,Hemphill,Texas,2413,Sabine,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.3426,-93.8520,Texas
2016,1,Richton Dispatch,Richton,Miss.,1833,Perry,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.3495,-88.9407,Mississippi
2016,1,Headland Observer,Headland,Ala.,1682,Henry,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.3500,-85.3527,Alabama
2016,1,Darien News,Darien,Ga.,3112,McIntosh,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.3568,-81.4314,Georgia
2016,1,Douglas Dispatch,Douglas,Ariz.,1487,Cochise,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.3601,-109.5390,Arizona
2016,2,Nogales International,Nogales,Ariz.,1932,Santa Cruz,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,31.3625,-110.9340,Arizona
2016,1,Jewett Messenger,Jewett,Texas,1824,Leon,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.3626,-96.1457,Texas
2016,1,Early County News,Blakely,Ga.,8830,Early,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.3827,-84.9227,Georgia
2016,1,Crane County News,Crane,Texas,1850,Crane,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.3919,-102.3500,Texas
2016,1,Bisbee Observer,Bisbee,Ariz.,2145,Cochise,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.4127,-109.9180,Arizona
2016,7,Bisbee Review,Bisbee,Ariz.,7300,Cochise,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.4127,-109.9180,Arizona
2016,1,Elba Clipper,Elba,Ala.,2650,Coffee,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,31.4172,-86.0759,Alabama
2016,1,McGregor Mirror & Crawford Sun,McGregor,Texas,1907,McLennan,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.4194,-97.4277,Texas
2016,2,Pecos Enterprise,Pecos,Texas,1700,Reeves,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.4221,-103.4930,Texas
2016,1,Evergreen Courant,Evergreen,Ala.,3645,Conecuh,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.4379,-86.9584,Alabama
2016,2,Gatesville Messenger and Star-Forum,Gatesville,Texas,3400,Coryell,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.4458,-97.7322,Texas
2016,1,Southern Star,Ozark,Ala.,4900,Dale,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,31.4486,-85.6465,Alabama
2016,1,Goldthwaite Eagle,Goldthwaite,Texas,2900,Mills,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,31.4506,-98.5710,Texas
2016,1,Hometown News,Hewitt,Texas,2161,McLennan,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.4516,-97.1962,Texas
2016,7,San Angelo Standard-Times,San Angelo,Texas,13579,Tom Green,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.4598,-100.4390,Texas
2016,1,Buffalo Press,Buffalo,Texas,5500,Leon,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.4604,-96.0648,Texas
2016,6,Tifton Gazette,Tifton,Ga.,9046,Tift,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,31.4625,-83.5206,Georgia
2016,1,Buffalo Express,Buffalo,Texas,1695,Leon,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.4638,-96.0580,Texas
2016,1,Washington County News,Chatom,Ala.,4075,Washington,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.4691,-88.2460,Alabama
2016,1,Franklin Advocate,Meadville,Miss.,3212,Franklin,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,31.4721,-90.8929,Mississippi
2016,1,Riesel Rustler,Riesel,Texas,564,McLennan,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.4764,-96.9305,Texas
2016,1,Concho Herald The,Paint Rock,Texas,200,Concho,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.5079,-99.9201,Texas
2016,2,Douglas Enterprise,Douglas,Ga.,8005,Coffee,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.5088,-82.8499,Georgia
2016,1,Monroe Journal,Monroeville,Ala.,19700,Monroe,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.5164,-87.3280,Alabama
2016,1,Colfax Chronicle,Colfax,La.,2689,Grant Parish,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.5208,-92.7001,Louisiana
2016,1,Groesbeck Journal,Groesbeck,Texas,2600,Limestone,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.5258,-96.5282,Texas
2016,1,Sylvester Local News,Sylvester,Ga.,3820,Worth,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.5304,-83.8356,Georgia
2016,1,San Augustine Tribune,San Augustine,Texas,3575,San Augustine,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,31.5305,-94.1105,Texas
2016,1,South Alabamian,Jackson,Ala.,4258,Clarke,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.5318,-87.8915,Alabama
2016,1,Mart Messenger,Mart,Texas,1800,McLennan,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.5421,-96.8300,Texas
2016,1,Alma Times,Alma,Ga.,2934,Bacon,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.5432,-82.4745,Georgia
2016,1,Huachuca Scout,Sierra Vista,Ariz.,13750,Cochise,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.5455,-110.2770,Arizona
2016,1,Mountain View News,Sierra Vista,Ariz.,8200,Cochise,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.5455,-110.2770,Arizona
2016,1,Lawrence County Press,Monticello,Miss.,2848,Lawrence,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.5525,-90.1145,Mississippi
2016,7,Natchez Democrat The,Natchez,Miss.,8428,Adams,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,31.5587,-91.3974,Mississippi
2016,1,Waco Citizen,Waco,Texas,2400,McLennan,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.5591,-97.1867,Texas
2016,7,Waco Tribune-Herald,Waco,Texas,28296,McLennan,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.5591,-97.1867,Texas
2016,1,Waco Farm & Labor Journal,Waco,Texas,130,McLennan,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.5591,-97.1867,Texas
2016,7,Sierra Vista Herald,Sierra Vista,Ariz.,9900,Cochise,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.5630,-110.3150,Arizona
2016,1,Sabine Index The,Many,La.,6155,Sabine Parish,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.5677,-93.4843,Louisiana
2016,1,Abbeville Herald,Abbeville,Ala.,2350,Henry,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.5696,-85.2502,Alabama
2016,7,Albany Herald,Albany,Ga.,19200,Dougherty,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.5776,-84.1763,Georgia
2016,1,Coffee County News,Albany,Ga.,5750,Dougherty,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.5785,-84.1557,Georgia
2016,1,Albany Southwest Georgian,Albany,Ga.,19000,Dougherty,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.5785,-84.1557,Georgia
2016,5,Daily Leader,Brookhaven,Miss.,5130,Lincoln,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.5804,-90.4432,Mississippi
2016,2,Monahans News,Monahans,Texas,1595,Ward,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.5861,-102.8960,Texas
2016,1,Prentiss Headlight,Prentiss,Miss.,1593,Jefferson Davis,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.5969,-89.8715,Mississippi
2016,1,Miles Messenger,Miles,Texas,519,Runnels,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.5979,-100.1820,Texas
2016,1,Ocilla Star,Ocilla,Ga.,2000,Irwin,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.5983,-83.2500,Georgia
2016,2,Press-Sentinel,Jesup,Ga.,7000,Wayne,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.5991,-81.8898,Georgia
2016,7,Daily Sentinel The,Nacogdoches,Texas,5795,Nacogdoches,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,31.6069,-94.6551,Texas
2016,1,Catahoula News Booster,Jonesville,La.,3210,Catahoula Parish,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,31.6239,-91.8299,Louisiana
2016,1,Teague Chronicle,Teague,Texas,2500,Freestone,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.6264,-96.2835,Texas
2016,1,Concordia Sentinel,Ferriday,La.,4700,Concordia Parish,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.6342,-91.5562,Louisiana
2016,1,News-Commercial,Collins,Miss.,4235,Covington,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.6470,-89.5669,Mississippi
2016,1,Rowena Press,Rowena,Texas,345,Runnels,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.6483,-100.0470,Texas
2016,1,Valley Mills Progress,Valley Mills,Texas,675,Bosque,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.6593,-97.4722,Texas
2016,1,Bulletin,Sonoita,Ariz.,850,Santa Cruz,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,31.6646,-110.6430,Arizona
2016,1,Wayne County News,Waynesboro,Miss.,5079,Wayne,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.6773,-88.6353,Mississippi
2016,1,West Texas County Courier,Horizon City,Texas,11000,El Paso,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.6799,-106.1900,Texas
2016,3,Mexia Daily News,Mexia,Texas,2350,Limestone,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.6808,-96.4833,Texas
2016,1,Jena-Times Olla-Tullos Signal,Jena,La.,4200,La Salle Parish,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.6913,-92.1297,Louisiana
2016,3,Laurel Leader-Call,Laurel,Miss.,7500,Jones,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,31.6958,-89.1448,Mississippi
2016,1,Clarke County Democrat,Grove Hill,Ala.,3700,Clarke,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.7033,-87.7759,Alabama
2016,1,Hamilton Herald-News,Hamilton,Texas,3200,Hamilton,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.7039,-98.1184,Texas
2016,1,Wiregrass Farmer,Ashburn,Ga.,3100,Turner,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.7096,-83.6528,Georgia
2016,6,Brownwood Bulletin,Brownwood,Texas,7120,Brown,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,31.7113,-98.9767,Texas
2016,1,Fayette Chronicle,Fayette,Miss.,2535,Jefferson,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.7122,-91.0621,Mississippi
2016,1,Herald-Leader,Fitzgerald,Ga.,5300,Ben Hill,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.7143,-83.2522,Georgia
2016,1,Fairfield Recorder,Fairfield,Texas,2000,Freestone,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.7184,-96.1696,Texas
2016,1,Luverne Journal,Luverne,Ala.,2400,Crenshaw,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,31.7186,-86.2687,Alabama
2016,1,Freestone County Times,Fairfield,Texas,3048,Freestone,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.7246,-96.1652,Texas
2016,5,Natchitoches Times,Natchitoches,La.,4805,Natchitoches Parish,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.7321,-93.0981,Louisiana
2016,1,Lee County Ledger,Leesburg,Ga.,3775,Lee,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.7321,-84.1739,Georgia
2016,1,Ballinger Ledger,Ballinger,Texas,2513,Runnels,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.7382,-99.9473,Texas
2016,5,Palestine Herald-Press,Palestine,Texas,5013,Anderson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.7547,-95.6472,Texas
2016,1,Baxley News-Banner,Baxley,Ga.,4939,Appling,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.7640,-82.3501,Georgia
2016,1,Dawson News,Dawson,Ga.,7853,Terrell,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.7721,-84.4437,Georgia
2016,1,Clifton Record,Clifton,Texas,2303,Bosque,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.7823,-97.5825,Texas
2016,3,Light and Champion,Center,Texas,3500,Shelby,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.7944,-94.1794,Texas
2016,1,Cherokeean/Herald,Rusk,Texas,3457,Cherokee,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.7977,-95.1491,Texas
2016,5,Messenger,Troy,Ala.,2814,Pike,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.8016,-85.9643,Alabama
2016,1,West News,West,Texas,3000,McLennan,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.8033,-97.0941,Texas
2016,3,Coastal Courier,Hinesville,Ga.,5192,Liberty,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.8267,-81.6219,Georgia
2016,1,Chronicle & Democrat-Voice,Coleman,Texas,3025,Coleman,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.8283,-99.4256,Texas
2016,1,Butler County News,Greenville,Ala.,928,Butler,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.8296,-86.6178,Alabama
2016,3,Green Valley News & Sun,Green Valley,Ariz.,8021,Pima,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.8437,-111.0170,Arizona
2016,2,Greenville Advocate,Greenville,Ala.,11058,Butler,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.8437,-86.6379,Alabama
2016,1,Hubbard City News,Hubbard,Texas,1050,Hill,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.8485,-96.7972,Texas
